LSOA11_CD,trips_per_day
E01022993,3.00
E01022994,60.00
E01022995,16.00
E01022996,66.00
E01022997,125.00
E01022998,739.00
E01022999,507.00
E01023000,401.00
E01023001,236.00
E01023002,421.00
E01023003,271.00
E01023004,138.00
E01023005,115.00
E01023006,132.00
E01023007,244.00
E01023008,984.00
E01023009,558.00
E01023010,522.00
E01023011,46.00
E01023012,1064.00
E01023013,401.00
E01023014,1043.00
E01023015,541.00
E01023016,350.00
E01023017,327.00
E01023018,254.00
E01023019,6.00
E01023020,233.00
E01023021,12.00
E01023022,988.00
E01023023,396.00
E01023024,593.00
E01023025,404.00
E01023026,1379.00
E01023027,620.00
E01023028,159.00
E01023029,303.00
E01023030,318.00
E01023031,311.00
E01023032,48.00
E01023034,110.00
E01023035,365.00
E01023036,832.00
E01023037,731.00
E01023038,464.00
E01023039,492.00
E01023040,92.00
E01023042,987.00
E01023043,752.00
E01023045,294.00
E01023046,448.00
E01023047,180.00
E01023048,274.00
E01023049,145.00
E01023050,427.00
E01023051,986.00
E01023052,236.00
E01023053,936.00
E01023054,1063.00
E01023055,487.00
E01023056,396.00
E01023057,379.00
E01023058,78.00
E01023059,899.00
E01023060,1185.00
E01023061,104.00
E01023062,48.00
E01023063,92.00
E01023064,24.00
E01023065,60.00
E01023066,245.00
E01023067,96.00
E01023068,25.00
E01023069,74.00
E01023070,563.00
E01023071,36.00
E01023072,208.00
E01023073,607.00
E01023074,1152.00
E01023075,218.00
E01023076,498.00
E01023077,2319.00
E01023078,269.00
E01023079,1305.00
E01023080,1199.00
E01023081,398.00
E01023082,1113.00
E01023083,1174.00
E01023084,358.00
E01023085,217.00
E01023086,392.00
E01023087,234.00
E01023088,626.00
E01023089,341.00
E01023090,197.00
E01023091,70.00
E01023092,1.00
E01023093,32.00
E01023094,259.00
E01023095,590.00
E01023096,1339.00
E01023097,909.00
E01023098,320.00
E01023099,67.00
E01023100,453.00
E01023101,403.00
E01023102,565.00
E01023103,632.00
E01023104,290.00
E01023105,135.00
E01023106,414.00
E01023107,579.00
E01023108,316.00
E01023109,798.00
E01023110,578.00
E01023111,180.00
E01023112,15.00
E01023113,776.00
E01023115,235.00
E01023116,156.00
E01023117,22.00
E01023118,508.00
E01023119,128.00
E01023120,533.00
E01023121,150.00
E01023122,512.00
E01023123,37.00
E01023124,74.00
E01023125,185.00
E01023128,55.00
E01023129,90.00
E01023130,91.00
E01023131,421.00
E01023132,169.00
E01023133,60.00
E01023134,15.00
E01023135,129.00
E01023136,776.00
E01023137,12.00
E01023138,606.00
E01023139,20.00
E01023140,460.00
E01023141,171.00
E01023142,1853.00
E01023143,695.00
E01023144,1275.00
E01023145,305.00
E01023146,484.00
E01023147,114.00
E01023148,66.00
E01023149,330.00
E01023150,352.00
E01023151,469.00
E01023152,10.00
E01023158,16.00
E01023159,139.00
E01023160,10.00
E01023162,118.00
E01023163,178.00
E01023164,215.00
E01023166,2.00
E01023167,33.00
E01023168,10.00
E01023170,452.00
E01023171,870.00
E01023172,398.00
E01023173,67.00
E01023174,4.00
E01023175,2.00
E01023177,190.00
E01023178,5.00
E01023184,18.00
E01023185,3.00
E01023186,153.00
E01023187,367.00
E01023188,4.00
E01023189,759.00
E01023190,648.00
E01023191,332.00
E01023192,866.00
E01023193,200.00
E01023194,166.00
E01023195,32.00
E01023196,1642.00
E01023197,66.00
E01023198,1266.00
E01023199,44.00
E01023200,273.00
E01023204,765.00
E01023206,206.00
E01023207,449.00
E01023209,20.00
E01023210,11.00
E01023212,25.00
E01023213,16.00
E01023214,24.00
E01023216,6.00
E01023220,73.00
E01023221,32.00
E01023222,68.00
E01023223,320.00
E01023224,237.00
E01023227,291.00
E01023228,433.00
E01023229,557.00
E01023230,1624.00
E01023231,69.00
E01023232,75.00
E01023233,63.00
E01023234,28.00
E01023235,76.00
E01023236,7.00
E01023237,3.00
E01023238,5.00
E01023239,10.00
E01023241,1.00
E01023245,527.00
E01023246,10.00
E01023251,332.00
E01023252,354.00
E01023253,4.00
E01023254,4.00
E01023264,264.00
E01023265,568.00
E01023266,557.00
E01023267,31.00
E01023271,19.00
E01023272,86.00
E01023273,114.00
E01023274,5.00
E01023275,255.00
E01023276,56.00
E01023277,29.00
E01023280,3.00
E01023281,3.00
E01023282,30.00
E01023284,164.00
E01023285,17.00
E01023286,2.00
E01023287,1.00
E01023288,15.00
E01023290,122.00
E01023291,474.00
E01023292,382.00
E01023294,327.00
E01023295,209.00
E01023299,153.00
E01023300,167.00
E01023301,511.00
E01023302,85.00
E01023303,169.00
E01023304,169.00
E01023305,137.00
E01023306,84.00
E01023307,137.00
E01023308,92.00
E01023309,174.00
E01023310,295.00
E01023311,180.00
E01023312,91.00
E01023313,40.00
E01023314,94.00
E01023315,90.00
E01023316,289.00
E01023317,386.00
E01023318,216.00
E01023319,312.00
E01023320,613.00
E01023321,245.00
E01023322,109.00
E01023323,122.00
E01023324,85.00
E01023325,105.00
E01023326,79.00
E01023327,150.00
E01023328,34.00
E01023329,168.00
E01023330,35.00
E01023331,23.00
E01023332,570.00
E01023333,579.00
E01023334,336.00
E01023337,2491.00
E01023338,645.00
E01023340,191.00
E01023341,287.00
E01023342,382.00
E01023343,95.00
E01023344,169.00
E01023345,475.00
E01023346,762.00
E01023347,225.00
E01023348,398.00
E01023349,269.00
E01023350,27.00
E01023351,253.00
E01023352,529.00
E01023354,759.00
E01023355,26.00
E01023356,31.00
E01023357,102.00
E01023358,127.00
E01023359,198.00
E01023360,81.00
E01023361,176.00
E01023362,172.00
E01023363,53.00
E01023364,61.00
E01023365,215.00
E01023366,160.00
E01023367,399.00
E01023368,109.00
E01023369,189.00
E01023370,266.00
E01023371,14.00
E01023372,57.00
E01023373,19.00
E01023374,116.00
E01023375,35.00
E01023376,1.00
E01023377,53.00
E01023378,588.00
E01023379,230.00
E01023381,24.00
E01023382,352.00
E01023383,117.00
E01023384,361.00
E01023385,188.00
E01023386,136.00
E01023387,146.00
E01023388,201.00
E01023389,132.00
E01023390,280.00
E01023391,285.00
E01023393,372.00
E01023394,230.00
E01023395,321.00
E01023396,222.00
E01023397,138.00
E01023398,2705.00
E01023399,342.00
E01023400,1087.00
E01023401,585.00
E01023402,201.00
E01023403,266.00
E01023404,138.00
E01023405,366.00
E01023406,453.00
E01023407,402.00
E01023408,15.00
E01023409,400.00
E01023410,362.00
E01023411,263.00
E01023412,18.00
E01023413,38.00
E01023414,177.00
E01023415,140.00
E01023416,278.00
E01023417,152.00
E01023418,159.00
E01023419,239.00
E01023420,243.00
E01023421,214.00
E01023422,345.00
E01023423,536.00
E01023424,86.00
E01023425,158.00
E01023426,629.00
E01023427,356.00
E01023428,123.00
E01023429,390.00
E01023430,531.00
E01023431,22.00
E01023432,294.00
E01023433,77.00
E01023434,212.00
E01023435,55.00
E01023436,55.00
E01023437,52.00
E01023438,170.00
E01023439,406.00
E01023440,760.00
E01023441,428.00
E01023442,190.00
E01023443,211.00
E01023444,1053.00
E01023445,411.00
E01023446,961.00
E01023447,9.00
E01023448,357.00
E01023449,295.00
E01023450,1633.00
E01023451,358.00
E01023452,24.00
E01023453,214.00
E01023454,117.00
E01023455,38.00
E01023456,134.00
E01023457,133.00
E01023458,509.00
E01023459,68.00
E01023460,779.00
E01023461,24.00
E01023462,170.00
E01023463,240.00
E01023464,157.00
E01023465,46.00
E01023466,135.00
E01023467,178.00
E01023468,448.00
E01023469,666.00
E01023470,363.00
E01023473,18.00
E01023474,95.00
E01023475,230.00
E01023476,87.00
E01023477,696.00
E01023478,1019.00
E01023479,284.00
E01023480,57.00
E01023481,91.00
E01023482,103.00
E01023483,657.00
E01023484,639.00
E01023485,217.00
E01023486,219.00
E01023487,225.00
E01023488,190.00
E01023489,218.00
E01023490,47.00
E01023491,79.00
E01023492,113.00
E01023493,279.00
E01023494,43.00
E01023495,79.00
E01023496,250.00
E01023497,262.00
E01023498,220.00
E01023499,1235.00
E01023500,747.00
E01023501,125.00
E01023502,249.00
E01023503,125.00
E01023504,102.00
E01023505,270.00
E01023506,234.00
E01023507,255.00
E01023508,118.00
E01023509,46.00
E01023510,1033.00
E01023511,370.00
E01023512,82.00
E01023513,82.00
E01023514,301.00
E01023515,35.00
E01023516,171.00
E01023517,37.00
E01023518,41.00
E01023519,41.00
E01023520,33.00
E01023523,474.00
E01023524,142.00
E01023525,338.00
E01023526,506.00
E01023527,402.00
E01023528,710.00
E01023529,601.00
E01023530,1384.00
E01023531,2197.00
E01023532,721.00
E01023533,1061.00
E01023534,536.00
E01023535,266.00
E01023536,1654.00
E01023537,254.00
E01023538,2186.00
E01023539,2751.00
E01023540,217.00
E01023541,4205.00
E01023542,1764.00
E01023543,2474.00
E01023544,110.00
E01023545,1309.00
E01023546,1720.00
E01023547,1072.00
E01023548,183562.00
E01023549,183266.00
E01023550,61072.00
E01023551,184.00
E01023552,58.00
E01023553,391.00
E01023555,500.00
E01023556,122.00
E01023557,244.00
E01023558,365904.00
E01023559,244478.00
E01023560,184.00
E01023561,183206.00
E01023562,890.00
E01023563,122194.00
E01023564,2116.00
E01023565,2420.00
E01023567,235.00
E01023568,122.00
E01023569,170.00
E01023570,480.00
E01023571,176.00
E01023572,213.00
E01023573,1195.00
E01023574,222.00
E01023575,1155.00
E01023576,717.00
E01023577,833.00
E01023578,355.00
E01023579,1536.00
E01023580,746.00
E01023581,324.00
E01023582,898.00
E01023583,474.00
E01023584,1226.00
E01023585,55.00
E01023586,72.00
E01023587,52.00
E01023588,54.00
E01023589,220.00
E01023590,19.00
E01023591,110.00
E01023592,146.00
E01023593,91.00
E01023594,280.00
E01023595,163.00
E01023596,89.00
E01023597,70.00
E01023598,83.00
E01023600,569.00
E01023601,882.00
E01023602,1.00
E01023603,349.00
E01023604,118.00
E01023605,42.00
E01023606,256.00
E01023607,427.00
E01023608,355.00
E01023609,236.00
E01023610,376.00
E01023611,500.00
E01023612,606.00
E01023613,460.00
E01023614,209.00
E01023615,120.00
E01023616,707.00
E01023617,314.00
E01023618,441.00
E01023619,413.00
E01023620,168.00
E01023621,314.00
E01023622,366.00
E01023623,193.00
E01023624,363.00
E01023625,171.00
E01023626,287.00
E01023627,110.00
E01023628,286.00
E01023629,159.00
E01023630,168.00
E01023631,345.00
E01023632,42.00
E01023633,802.00
E01023634,79.00
E01023635,130.00
E01023636,126.00
E01023637,190.00
E01023638,172.00
E01023639,210.00
E01023640,264.00
E01023641,321.00
E01023642,78.00
E01023643,234.00
E01023644,949.00
E01023645,339.00
E01023646,217.00
E01023647,77.00
E01023648,376.00
E01023649,108.00
E01023650,60.00
E01023651,248.00
E01023652,204.00
E01023653,245.00
E01023654,113.00
E01023655,62.00
E01023656,328.00
E01023657,122.00
E01023658,120.00
E01023659,54.00
E01023660,412.00
E01023661,219.00
E01023662,146.00
E01023663,38.00
E01023664,884.00
E01023665,945.00
E01023666,286.00
E01023667,23.00
E01023669,397.00
E01023670,475.00
E01023671,780.00
E01023672,567.00
E01023673,384.00
E01023674,1866.00
E01023675,222.00
E01023676,528.00
E01023677,32.00
E01023678,750.00
E01023679,90.00
E01023680,1163.00
E01023681,147.00
E01023682,332.00
E01023683,827.00
E01023684,696.00
E01023685,266.00
E01023686,99.00
E01023687,169.00
E01023688,261.00
E01023689,150.00
E01023690,534.00
E01023691,4.00
E01023692,237.00
E01023693,68.00
E01023694,423.00
E01023695,23.00
E01023696,586.00
E01023697,40.00
E01023698,36.00
E01023699,220.00
E01023700,106.00
E01023701,1280.00
E01023702,61.00
E01023703,220.00
E01023704,1303.00
E01023705,640.00
E01023706,307.00
E01023708,338.00
E01023709,130.00
E01023710,189.00
E01023711,688.00
E01023712,514.00
E01023713,330.00
E01023714,363.00
E01023715,132.00
E01023716,147.00
E01023717,120.00
E01023718,419.00
E01023719,92.00
E01023720,386.00
E01023721,115.00
E01023722,1784.00
E01023723,101.00
E01023724,336.00
E01023725,726.00
E01023726,75.00
E01023727,4375.00
E01023728,689.00
E01023729,1812.00
E01023730,281.00
E01023731,426.00
E01023732,615.00
E01023733,120.00
E01023734,498.00
E01023735,768.00
E01023736,231.00
E01023737,399.00
E01023738,73.00
E01023739,234.00
E01023740,407.00
E01023741,246.00
E01023742,170.00
E01023743,766.00
E01023744,689.00
E01023745,189.00
E01023746,188.00
E01023747,424.00
E01023748,296.00
E01023749,708.00
E01023750,267.00
E01023751,64.00
E01023752,291.00
E01023753,221.00
E01023754,55.00
E01023755,421.00
E01023756,184.00
E01023757,140.00
E01023758,2901.00
E01023759,233.00
E01023761,345.00
E01023763,117.00
E01023764,191.00
E01023765,102.00
E01023766,152.00
E01023767,396.00
E01023768,165.00
E01023769,308.00
E01023770,386.00
E01023771,136.00
E01023772,110.00
E01023773,317.00
E01023774,216.00
E01023775,780.00
E01023776,475.00
E01023777,429.00
E01023778,115.00
E01023779,504.00
E01023780,104.00
E01023781,441.00
E01023782,223.00
E01023783,449.00
E01023784,102.00
E01023785,165.00
E01023786,1188.00
E01023787,48.00
E01023788,141.00
E01023789,157.00
E01023790,148.00
E01023791,358.00
E01023792,66.00
E01023793,270.00
E01023794,147.00
E01023795,114.00
E01023796,114.00
E01023798,90.00
E01023799,88.00
E01023800,1095.00
E01023801,72.00
E01023802,230.00
E01023803,157.00
E01023804,401.00
E01023805,174.00
E01023806,172.00
E01023807,619.00
E01023808,16.00
E01023809,23.00
E01023810,15.00
E01023811,4.00
E01023815,20.00
E01023816,16.00
E01023817,494.00
E01023818,4.00
E01023819,282.00
E01023820,358.00
E01023821,158.00
E01023822,474.00
E01023823,79.00
E01023824,158.00
E01023825,831.00
E01023826,65.00
E01023827,166.00
E01023828,368.00
E01023829,320.00
E01023830,55.00
E01023831,271.00
E01023832,56.00
E01023833,387.00
E01023834,235.00
E01023835,15.00
E01023836,208.00
E01023837,489.00
E01023838,146.00
E01023840,165.00
E01023841,841.00
E01023842,169.00
E01023843,126.00
E01023844,418.00
E01023845,39.00
E01023846,181.00
E01023847,400.00
E01023848,406.00
E01023849,420.00
E01023850,209.00
E01023851,1138.00
E01023852,408.00
E01023853,70.00
E01023854,105.00
E01023855,1109.00
E01023856,288.00
E01023857,838.00
E01023858,256.00
E01023859,143543.00
E01023860,183317.00
E01023861,123794.00
E01023862,307111.00
E01023863,670.00
E01023864,288.00
E01023865,288.00
E01023866,905.00
E01023867,544.00
E01023868,772.00
E01023869,272.00
E01023870,256.00
E01023871,158.00
E01023872,310.00
E01023873,172.00
E01023874,354.00
E01023875,613.00
E01023876,12.00
E01023877,313.00
E01023878,220.00
E01023879,117.00
E01023880,87.00
E01023881,39.00
E01023882,60966.00
E01023883,122645.00
E01023884,61225.00
E01023885,43.00
E01023886,557.00
E01023887,356.00
E01023888,302.00
E01023889,61.00
E01023890,230.00
E01023891,11.00
E01023892,17.00
E01023893,331.00
E01023894,7.00
E01023895,97.00
E01023896,303.00
E01023897,383.00
E01023898,124.00
E01023899,82.00
E01023901,572.00
E01023902,26.00
E01023903,226.00
E01023904,503.00
E01023905,779.00
E01023906,974.00
E01023907,943.00
E01023908,233.00
E01023909,18.00
E01023910,109.00
E01023911,400.00
E01023912,639.00
E01023913,206.00
E01023914,325.00
E01023915,279.00
E01023916,472.00
E01023917,61.00
E01023918,1650.00
E01023919,99.00
E01023920,821.00
E01023921,1068.00
E01023922,979.00
E01023923,408.00
E01023924,970.00
E01023925,630.00
E01023926,2263.00
E01023927,43.00
E01023929,60.00
E01023930,85.00
E01023932,274.00
E01023933,214.00
E01023934,364.00
E01023935,327.00
E01023936,237.00
E01023937,763.00
E01023938,3375.00
E01023939,10.00
E01023940,312.00
E01023941,799.00
E01023942,743.00
E01023943,566.00
E01023944,759.00
E01023945,979.00
E01023946,587.00
E01023947,268.00
E01023948,28.00
E01023950,270.00
E01023951,197.00
E01023952,149.00
E01023953,146.00
E01023954,1471.00
E01023956,47.00
E01023957,198.00
E01023958,328.00
E01023959,252.00
E01023960,204.00
E01023961,252.00
E01023962,575.00
E01023963,179.00
E01023964,389.00
E01023965,270.00
E01023966,205.00
E01023967,405.00
E01023968,526.00
E01023969,173.00
E01023970,429.00
E01023971,117.00
E01023972,1385.00
E01023973,736.00
E01023974,698.00
E01023975,627.00
E01023976,476.00
E01023977,157.00
E01023978,128.00
E01023979,102.00
E01023980,161.00
E01023981,270.00
E01023983,1111.00
E01023984,912.00
E01023985,175.00
E01023986,94.00
E01023987,59.00
E01023988,212.00
E01023989,64.00
E01023990,182.00
E01023992,527.00
E01023993,229.00
E01023995,200.00
E01023996,155.00
E01023997,72.00
E01023998,225.00
E01023999,1389.00
E01024001,2143.00
E01024002,674.00
E01024003,301.00
E01024004,2186.00
E01024005,1295.00
E01024006,590.00
E01024008,158.00
E01024009,396.00
E01024010,296.00
E01024011,208.00
E01024012,208.00
E01024013,253.00
E01024014,88.00
E01024015,133.00
E01024016,485.00
E01024017,568.00
E01024019,526.00
E01024020,286.00
E01024021,768.00
E01024022,400.00
E01024023,1461.00
E01024024,898.00
E01024025,277.00
E01024026,130.00
E01024027,6237.00
E01024028,820.00
E01024029,627.00
E01024031,220.00
E01024032,221.00
E01024033,84.00
E01024034,592.00
E01024035,34.00
E01024036,100.00
E01024037,172.00
E01024038,362.00
E01024039,299.00
E01024040,122.00
E01024041,149.00
E01024042,1165.00
E01024043,1073.00
E01024044,1550.00
E01024045,1015.00
E01024046,1890.00
E01024047,194.00
E01024048,994.00
E01024049,402.00
E01024052,225.00
E01024053,454.00
E01024054,142.00
E01024055,192.00
E01024056,298.00
E01024057,574.00
E01024058,171.00
E01024059,571.00
E01024060,342.00
E01024061,128.00
E01024062,754.00
E01024063,2.00
E01024064,206.00
E01024065,286.00
E01024066,600.00
E01024067,336.00
E01024068,378.00
E01024069,44.00
E01024070,857.00
E01024071,87.00
E01024072,811.00
E01024073,497.00
E01024074,412.00
E01024075,587.00
